Orbital Period (days),50% (MJup),68% (MJup),95% (MJup),99.7% (MJup)
337.0401337792642,0.036352086694893315,0.05441611982248484,0.10506985673443944,0.16407230022117486
341.8896321070234,0.03719646772607397,0.05450159144606377,0.1054430786033138,0.16115655672250717
346.7391304347826,0.03817605805421981,0.055646946060115846,0.10880063617037672,0.16339037220105296
351.5886287625418,0.03921928487089418,0.056970938645102415,0.11149452050755976,0.16567525086487989
356.438127090301,0.04036092054451462,0.05847855013005088,0.11154386606068342,0.16882838461226712
361.2876254180602,0.04077234752181533,0.05937039777536171,0.11106457757378244,0.17808133486274313
366.1371237458194,0.04028725492344589,0.05881210082911143,0.11094496416277157,0.19579301770094704
370.9866220735786,0.0395396607320295,0.057296766892519016,0.11140770166039027,0.20581213847416716
375.8361204013378,0.03868175568760486,0.055726642442879656,0.10971767303110574,0.19089294212409608
380.685618729097,0.03756111700603225,0.054262831950303334,0.1050198647227257,0.17253278972267733
385.53511705685617,0.03685738636840753,0.05342357076904997,0.10196715427615763,0.16358191427231428
390.38461538461536,0.03699757540291652,0.0539953260280842,0.10295785220083094,0.1570418410302567
395.23411371237455,0.03677714749848124,0.05448021705509391,0.10346783081477447,0.154172283979431
400.08361204013374,0.03641220318590572,0.054319803345692336,0.10167685002664495,0.1578197034486797
404.93311036789294,0.03724885037868805,0.055368121848292096,0.10213942409150414,0.1610183299718015
409.7826086956522,0.038295831706976584,0.056386826284727846,0.10388106800751629,0.16135872290564468
414.6321070234114,0.039146860353140855,0.05670241151458322,0.10544059120049559,0.165282535843247
419.4816053511706,0.04048128041548621,0.05771091800028948,0.10764145278725501,0.1705254684299412
424.33110367892976,0.0409552879553481,0.05765365946068911,0.10750455514089668,0.171114736829856
429.18060200668896,0.040786477206239104,0.057109177102105446,0.10617142492017745,0.17039347459119802
434.03010033444815,0.04058692959260626,0.05681508828401144,0.10607941244552935,0.17112261704219695
438.87959866220734,0.040140100371058016,0.05607008795826332,0.10528599053847093,0.16752064612235265
443.72909698996654,0.03983060565595016,0.055610778935078854,0.10361804687574647,0.16230391641919878
448.5785953177257,0.03936389515958599,0.05555495844395035,0.10140914433062276,0.15731065705966868
453.4280936454849,0.03833271218467331,0.05476654223255034,0.09932718998389242,0.1528588622121832
458.2775919732441,0.03681191778746947,0.05285002374468927,0.09719314151495875,0.1481088337845201
463.1270903010033,0.035916333981921345,0.05141103569832725,0.09529445868210526,0.14359525850283927
467.97658862876256,0.03579810713828981,0.05162569161587038,0.09529968366833766,0.14209792635585916
472.82608695652175,0.03542242387584767,0.05161309726377289,0.09681945354796896,0.1450267565427829
477.67558528428094,0.03473436206736798,0.05024716722112334,0.09656879352743578,0.14771808004855458
482.52508361204013,0.03442028149785197,0.04903715021524248,0.09387847437727131,0.15009121007614107
487.3745819397993,0.03437015397371464,0.04890734633270477,0.09214736494888212,0.16082075419276443
492.2240802675585,0.03441465963005758,0.049199601931410944,0.09173568830588465,0.16911256538329428
497.0735785953177,0.034617315470065954,0.04911512595771564,0.09012392932969147,0.16200917668881615
501.9230769230769,0.035189035675321945,0.049297742077645014,0.08871467729624725,0.15110722877666116
506.7725752508361,0.03570066936373638,0.049552594076821124,0.08846497492008079,0.14621650036383302
511.6220735785953,0.03585029943925569,0.04918979727058128,0.08852960406776494,0.14382898604089078
516.4715719063545,0.035827982180551526,0.04895301490610056,0.08948915280715897,0.14161240763507038
521.3210702341137,0.03583118006538086,0.049280961781612134,0.09070216847822432,0.14034523112183478
526.1705685618729,0.0356569217989228,0.04934663242090077,0.0908967983818953,0.14178604054884178
531.0200668896321,0.03508143709623607,0.04891516496269204,0.09044583876259005,0.14707847832036566
535.8695652173913,0.03443582480199879,0.048395543956597856,0.08965012402836658,0.15804123268220563
540.7190635451504,0.0340336877698578,0.04792492751077146,0.08835227045401439,0.15779742975294764
545.5685618729096,0.03420406981443939,0.04793067388690178,0.08687402002334044,0.14162612012891054
550.4180602006688,0.034509051857367926,0.04791771460028574,0.08501766089960629,0.13223538011500766
555.267558528428,0.034082747409203085,0.04709149089924326,0.08289520999602765,0.12903251023016182
560.1170568561872,0.03326957510668736,0.04611390582651059,0.08156469453313163,0.12460784525505503
564.9665551839465,0.03270180796372722,0.045657461975043445,0.08064689013909535,0.12301299342994432
569.8160535117057,0.03265240287892278,0.045636985539422976,0.08005790071685466,0.12766716484438062
574.6655518394649,0.03252320421166209,0.04517376905727118,0.08009833512560056,0.1331415546712065
579.5150501672241,0.03197427563563322,0.0442847180712404,0.07983405412784783,0.1286175908011734
584.3645484949833,0.031154082612691425,0.04341056801674161,0.07857513305467903,0.11901037924391172
589.2140468227425,0.03088440394749482,0.04343482861367626,0.077540462343285,0.11560901717387254
594.0635451505017,0.030922484698682803,0.04389681605269219,0.0776082154948424,0.11618443991624575
598.9130434782609,0.030215758013482665,0.04311021011530902,0.0776313057374114,0.11613907642967042
603.7625418060201,0.029516301509828168,0.0418087420462503,0.07679999690159471,0.1148587052427551
608.6120401337793,0.02924379816094451,0.04085288548814166,0.07575423014769393,0.11254352324458258
613.4615384615385,0.02892135905944804,0.040234273829744004,0.07539099642592832,0.11135430884174227
618.3110367892976,0.028566077771304092,0.040228385528469135,0.07616710286364144,0.11116985465739374
623.1605351170568,0.02838667642357607,0.04054496690716956,0.07582365330558913,0.10858424882191915
628.010033444816,0.02795888419774932,0.0401728576842449,0.07409959278858971,0.10636208118593998
632.8595317725752,0.0271984310300402,0.0393034637618557,0.0733179257076087,0.10988476709314629
637.7090301003344,0.026688944664085487,0.03883199417356492,0.07420230913224315,0.11603363890876509
642.5585284280936,0.026528812574578786,0.03884572152781258,0.07527475904131604,0.11490363922804367
647.4080267558528,0.02636158819880301,0.03885743700064122,0.07521942526388871,0.10972752789189633
652.257525083612,0.025995122426588448,0.03847263447156224,0.07481595130573043,0.10616510687672331
657.1070234113712,0.025931527662387276,0.03816396204771642,0.07404557471165152,0.1058461924167548
661.9565217391304,0.026288039011204987,0.03824740276319409,0.0726089134375675,0.10561180100304654
666.8060200668896,0.026523147924272714,0.038721788580956276,0.07276797607351917,0.1060193145478517
671.6555183946488,0.02639371544966114,0.03909862972120048,0.07424423486745582,0.10841666330454978
676.505016722408,0.026265243231321678,0.038981957736549465,0.07492628026868087,0.11573883281937355
681.3545150501672,0.025846326494154588,0.03819247420225605,0.07486752582115863,0.12175009121172882
686.2040133779265,0.025486901032773953,0.037501530339848765,0.07494873111175039,0.12080347156868113
691.0535117056857,0.025597263016638852,0.03708939852186967,0.0757147191788868,0.12161451297233547
695.9030100334448,0.025956308242136752,0.03700661259033491,0.07659711536715663,0.12351099636224278
700.752508361204,0.02628599796312715,0.0370201943270326,0.0769442716052253,0.12113966606938384
705.6020066889632,0.02605515590057425,0.036624200540921914,0.07590442488718438,0.11486012927042151
710.4515050167224,0.025423051969879068,0.036364273994202306,0.07395981224827594,0.11176246353582453
715.3010033444816,0.025089985070790806,0.03668694185536992,0.07289531971658206,0.11308026833262443
720.1505016722408,0.025278400537200988,0.03709092074439582,0.07212491989313813,0.1128402520178581
725.0,0.025247830931497982,0.036974955867654646,0.07153933169743693,0.11249255169743072
729.8494983277592,0.024586280168384517,0.035648577288309426,0.07034504082054815,0.112523346446053
734.6989966555184,0.02390655381213614,0.03447684162512794,0.06952831659790362,0.11131521173437675
739.5484949832776,0.02367808452123938,0.03456355999610193,0.07065977697262432,0.11090815214704756
744.3979933110368,0.02358236603334439,0.03480350940065048,0.07247709612244232,0.11235557550617267
749.247491638796,0.023269577234637857,0.034257581882846444,0.07453905713966627,0.11671378296668669
754.0969899665552,0.022629014593143072,0.033136124862678085,0.07514761018222582,0.11971551919670635
758.9464882943143,0.021993402657190426,0.03221492085095118,0.07248030587602255,0.11380758610435382
763.7959866220735,0.021863497337510703,0.03201668944795088,0.06961283623054149,0.10827666159253305
768.6454849498327,0.02206887051922008,0.03227024506584849,0.06851517356561848,0.1071425045399523
773.4949832775919,0.022123644550960192,0.03235869478212303,0.06855225723074237,0.10845462675740017
778.3444816053511,0.02225498483560047,0.03228085306753722,0.06799250532790349,0.11051979685641986
783.1939799331103,0.02230379723659604,0.0317628492886564,0.06589084497921768,0.10910886940794531
788.0434782608695,0.021669281047502258,0.0310116427959036,0.06466393865301559,0.10396655488108544
792.8929765886287,0.021013168153036332,0.03054487871948827,0.06498915467529537,0.10279706150527279
797.7424749163879,0.020708125942652512,0.030001344234448734,0.06453385437129289,0.10388104331689363
802.5919732441471,0.020583051310157564,0.029340518298189837,0.06301837158901433,0.10282014430683059
807.4414715719063,0.020457089530179134,0.029127146334460254,0.061733344857827874,0.10363485468500139
812.2909698996656,0.020338212384138063,0.029510945882432096,0.06174208688884589,0.10569824307038356
817.1404682274248,0.020357052534285647,0.03012371048640966,0.06238037938529914,0.10310309547263027
821.989966555184,0.020218653662395614,0.030593270853586922,0.06288068629042584,0.09998435157739435
826.8394648829432,0.019791413894949095,0.03036542740754287,0.06366129439633708,0.10211109122740893
831.6889632107024,0.019328360667910868,0.02931893839992554,0.06334284405573584,0.1057064999284226
836.5384615384615,0.018756709715791846,0.028265085779442686,0.06170345233743055,0.1046188845725048
841.3879598662207,0.018702087891028604,0.02834231816334911,0.06088034148878503,0.10634123595532508
846.2374581939799,0.019231636281737248,0.028954511820514298,0.06195848162426133,0.11183026323990786
851.0869565217391,0.019272133381699613,0.028711090850900338,0.06226812783849044,0.109333659214951
855.9364548494983,0.01910075809749594,0.0282461282916052,0.061378106302034746,0.1021300540717689
860.7859531772575,0.01931886417410654,0.02837403057536711,0.06149932538842524,0.09906772328903449
865.6354515050167,0.019054408229093503,0.02825692197435698,0.06128194625057619,0.09647683531066484
870.4849498327759,0.01818184602572063,0.027396613122172918,0.060136469748377254,0.09545854006597326
875.3344481605351,0.017881112107126253,0.026815659569664384,0.059199258858480035,0.09649539229917962
880.1839464882943,0.018280783759022826,0.027157944091597948,0.06000988300012274,0.0957114884087174
885.0334448160535,0.018786949159135584,0.027956673577567745,0.06091535849262779,0.0943107190393064
889.8829431438127,0.01916636046232586,0.028801240843354003,0.06055817850012065,0.09407902446759547
894.7324414715719,0.01912156290982328,0.02914165830412638,0.05967042976187294,0.09284972840760253
899.581939799331,0.018532757930272994,0.028174235792090475,0.05833968262401333,0.09213296738974244
904.4314381270902,0.017993854994029133,0.02668810604849296,0.05688719926047401,0.09231718447922799
909.2809364548494,0.01789388668721458,0.02619815583185691,0.05687560860567427,0.09274508891191678
914.1304347826086,0.018045876720989472,0.026621038859581395,0.05831083914531564,0.09570664914857721
918.9799331103678,0.01824489605861167,0.027320996267278033,0.058873079188571154,0.09698106072904682
923.829431438127,0.018188325066015372,0.02784731531728018,0.05831089147531366,0.09591759811006116
928.6789297658862,0.017896959458837285,0.027846106987427895,0.0585973219022895,0.10030523298451244
